S 321
W 3251 43
R 18155 144
R 26102 242
W 28598 68
W 5777 86
W 26678 136
R 10708 243
R 13609 19
R 3662 33
R 5707 122
R 25797 32
W 25153 24
R 7939 194
W 2572 193
R 8155 82
W 5844 13
R 10508 248
W 5430 154
W 20897 2
W 6572 200
W 20032 44
R 26099 201
W 25371 248
W 24486 243
R 15398 144
R 24831 110
R 8096 207
R 25319 169
W 17168 174
W 21778 105
W 8824 121
R 1965 146
W 12078 60
W 23453 9
R 15257 253
R 24928 103
W 3123 194
W 10610 63
R 1514 248
W 559 63
R 15432 255
W 18026 74
R 6878 59
W 8270 88
R 10555 107
W 5214 49
W 16643 24
R 22295 59
R 5022 189
W 10890 215
W 24884 23
W 27332 136
R 24073 58
R 14503 168
W 17209 18
R 4760 160
W 28007 185
R 13906 9
W 24166 125
W 1372 76
R 7449 174
W 16072 159
R 7170 132
W 24215 47
R 18764 114
W 9451 173
W 19200 63
R 22583 160
R 8453 19
R 15057 115
R 5312 175
W 9699 94
W 4482 236
W 22600 171
R 27656 162
R 4059 110
R 17670 57
R 2071 51
R 16043 170
W 16553 86
R 2195 208
W 25894 181
R 257 163
R 26026 184
R 5964 188
R 13413 43
W 22662 27
W 26836 22
R 17842 129
R 1689 174
W 21431 8
W 22569 207
R 7184 229
R 26951 117
W 27933 48
W 1637 12
W 11179 57
W 4379 17
R 14133 219
W 8960 36
R 24284 193
R 23698 255
R 28239 30
R 11069 182
W 9181 204
W 21956 220
R 7523 70
W 9508 193
W 274 247
W 16467 11
W 16852 17
W 28319 91
R 22373 135
R 6365 124
W 28230 248
W 13546 59
R 11087 156
W 5655 190
R 23036 207
W 21384 129
R 12580 71
R 1621 255
W 9971 4
R 6014 42
W 25871 143
W 19210 192
W 17740 37
R 18446 232
R 15239 57
R 742 229
W 10120 74
R 9386 149
W 26849 216
W 3449 7
W 23403 245
W 18257 102
W 11213 18
W 27864 21
W 25386 217
R 11156 70
R 25370 13
W 3821 90
W 19666 236
R 11852 200
W 18259 16
W 26349 210
W 14721 53
R 6958 117
W 22186 139
W 24674 197
R 13344 88
W 19655 68
R 16078 58
W 28420 125
W 18577 228
W 9518 121
R 28136 2
R 21350 32
R 8149 45
W 14740 13
W 2885 34
R 19300 225
W 1657 156
W 6544 102
R 7956 21
W 18561 7
R 4182 125
W 3877 73
W 545 249
W 16220 107
R 28076 41
W 7453 230
R 13823 42
R 2222 74
R 28440 154
R 4500 194
R 1884 181
R 28406 232
R 6394 68
W 12096 235
R 3460 184
R 4967 36
R 19765 198
W 2036 216
R 27340 206
R 1731 28
W 7560 250
R 17440 66
R 10850 48
W 24837 18
R 8471 130
W 6633 204
W 9514 228
W 23352 122
W 25408 98
R 2541 70
W 2100 217
W 14384 193
W 1250 193
W 15118 217
W 20099 94
R 23524 232
R 18249 179
W 9356 109
R 26584 120
W 4205 27
W 13623 85
W 512 229
W 17101 205
W 2608 215
R 25570 210
R 18002 203
W 14657 112
R 17147 77
W 166 103
W 16450 68
R 28462 94
W 4680 131
W 6912 106
W 23782 150
W 5339 186
R 12696 23
W 28184 173
R 9011 244
W 11052 232
R 18120 184
W 7126 234
W 24930 134
W 17017 214
R 25475 241
R 7577 113
W 19473 62
W 19488 172
R 17879 72
W 21971 237
W 23872 172
W 26934 181
R 20316 179
R 26582 172
R 4342 92
W 17078 30
R 18317 22
W 11982 235
R 16033 79
R 14103 216
W 7142 246
W 7752 120
R 14075 172
W 23004 177
R 210 79
R 3534 177
R 18262 76
W 11246 4
W 5189 65
R 7012 66
R 22168 219
R 16552 29
R 6178 220
W 28443 23
R 1107 94
W 26910 38
W 2905 49
R 27827 81
R 12546 58
R 658 245
W 15850 83
R 28551 63
R 10691 34
R 15395 223
W 9150 238
R 18735 194
W 20839 60
W 15598 111
W 3310 29
W 19635 207
W 10083 151
R 26660 212
R 16102 232
W 21206 33
W 27149 208
W 1293 49
R 2517 64
R 13618 82
W 11068 219
R 9786 176
W 19390 42
W 500 33
W 11008 254
R 10047 103
R 1316 130
W 2154 134
R 23848 199
R 2375 125
R 21482 70
R 20018 148
R 1002 256
W 13327 40
W 18706 43
R 12217 213
R 25689 2
W 3468 246
W 16551 170
R 15320 139
R 24205 254
W 12042 85
R 2779 217
R 19562 99
R 4666 97
W 26931 215
R 15373 34
W 26141 13
W 12589 112
W 4029 23
R 25882 110
W 19589 222
W 7446 58
W 13786 164
W 21674 137
R 16494 28
R 11545 129
W 14863 102
R 5029 16
W 6098 24
R 8679 8
R 20900 211
W 5702 97
W 1454 55
W 20789 44
R 22740 203
W 27477 211
W 20631 78
R 26490 222
R 22169 190
R 16980 141
R 15957 64
R 22317 218
R 8041 236
W 12264 44
W 13043 116
R 24336 60
W 15530 89
W 27516 251
R 18257 242
W 24202 244
W 9504 175
W 15481 21
R 13649 58
W 2631 227
R 6418 88
R 5781 200
R 25383 163
W 20764 197
R 9140 135
W 25879 24
R 20841 58
R 21724 240
R 27671 208
R 13272 94
R 16937 133
W 26507 251
W 19588 100
R 12195 86
R 5255 2
R 15211 71
R 7045 164
W 12729 188
W 15871 86
R 13593 52
R 19086 243
R 8851 223
W 18961 161
W 1252 215
R 24868 9
W 18624 195
R 11310 141
W 14094 66
W 16417 70
R 9814 235
W 18130 83
W 25579 72
R 24895 119
W 12146 250
R 12301 156
R 23452 225
W 15887 142
R 5492 188
W 16939 130
R 12393 74
R 17026 186
W 7942 101
R 659 1
W 531 220
W 619 154
W 25513 136
W 25708 159
W 6888 94
R 13253 10
R 1076 213
R 5449 143
W 22748 196
R 12720 166
W 24198 216
W 10628 107
W 2316 134
R 15841 100
R 11305 149
R 22487 246
R 13999 194
R 11337 153
W 9541 160
R 21294 256
R 18388 234
W 26342 229
R 8198 118
W 24882 116
R 3734 124
R 92 244
W 20980 166
W 3565 218
R 28277 97
W 14538 256
R 380 151
R 28144 235
W 5322 143
W 12667 62
W 14510 45
R 6864 189
R 27876 91
W 13496 217
R 4223 183
W 8843 100
W 12850 71
W 24453 172
R 9165 5
R 4241 91
W 8186 138
W 21584 128
W 11314 22
W 24405 202
R 7449 51
W 25453 129
W 7471 64
R 20411 160
W 11740 94
W 20151 161
W 6285 38
R 22479 244
W 6029 141
R 25061 73
R 17720 40
R 19121 1
R 461 54
R 16941 102
W 22528 50
W 21006 105
W 13557 101
R 10551 80
W 166 55
W 14776 149
R 27798 183
W 718 106
W 13176 208
R 24937 247
R 10856 102
R 17778 100
R 16068 16
R 3840 100
R 10874 143
W 10195 45
R 21904 158
R 14693 152
R 24908 243
W 17883 125
R 22291 243
R 16171 48
W 24558 192
R 6747 175
W 12766 226
W 10301 219
W 9310 201
W 13755 70
R 14165 219
W 8675 117
W 19857 18
W 22359 11
W 16064 251
R 6581 48
W 10035 181
R 20390 91
R 11090 244
R 4998 26
W 5753 129
R 18508 57
R 17156 145
R 27299 16
R 8757 113
W 27752 19
W 6080 214
W 8304 221
W 11435 12
W 6250 7
W 26429 202
R 7523 194
W 18415 42
R 23467 24
W 8118 36
W 28513 86
R 5986 211
W 9421 43
R 4700 105
W 28305 109
R 1833 58
R 22239 74
W 4881 215
W 20314 196
W 19266 107
W 1593 180
W 85 42
W 1852 127
W 4255 126
W 18171 256
W 2207 183
W 19054 124
R 8290 176
R 1437 202
R 1077 183
W 13723 62
W 3626 134
R 12920 67
R 17142 204
R 6720 254
R 18993 126
W 17957 106
W 17396 230
W 18885 71
W 15267 35
W 2906 77
W 22253 106
R 15795 159
W 21725 159
W 8247 43
W 13899 185
W 26225 136
W 23802 145
R 17666 246
W 1870 86
R 18264 110
R 19004 79
W 8729 152
R 2311 75
R 5763 178
W 18174 123
W 25171 170
R 11292 85
R 21427 181
W 15693 107
R 14273 215
R 23541 4
W 18719 106
W 3000 5
W 15318 186
W 5762 46
W 24416 193
W 18207 58
W 11151 54
W 13601 195
W 25582 23
W 9351 99
W 8158 4
R 21589 197
R 22151 200
W 6522 250
W 20938 210
R 15447 113
R 9741 77
W 26906 134
R 25092 212
R 27387 174
R 13264 253
W 19722 177
R 8413 180
W 19038 96
W 8104 246
W 25870 108
R 8760 96
R 10002 127
R 7737 13
W 13423 218
R 18146 248
W 14902 219
W 18003 124
W 26482 136
R 1375 63
W 6863 88
R 14812 245
R 963 55
W 19704 177
W 26337 210
R 25261 167
W 26118 16
R 23058 98
R 27670 135
W 19372 62
R 21355 239
W 11287 130
W 14921 223
R 8121 118
R 28026 53
R 17787 189
R 27330 47
R 2214 87
R 25694 110
W 8284 120
W 20642 85
R 1587 142
W 21368 170
W 20367 118
R 5915 200
R 26376 207
R 1795 40
R 12497 44
W 4213 244
W 5673 156
R 396 54
R 3197 128
R 23134 51
R 2600 73
W 25222 104
R 27670 12
R 13868 125
R 1094 65
W 19684 184
R 15260 11
W 22130 8
R 426 169
R 9478 137
R 11446 172
W 10021 114
W 14044 236
W 1326 256
R 46 250
W 19473 141
W 2336 212
W 19742 157
W 9906 76
R 4148 228
W 27197 8
W 17704 44
W 5019 96
W 27448 153
W 723 251
R 19526 251
W 5311 200
R 5129 136
W 22896 226
W 13266 47
R 28569 51
R 20591 214
R 6008 105
R 24408 71
W 13163 119
W 16252 138
R 909 230
W 5803 108
R 24827 14
R 17335 159
W 5069 133
R 16790 152
W 27382 191
R 13664 177
W 27513 48
R 21510 223
R 20301 141
R 17286 162
W 4462 31
R 5025 60
R 26181 231
W 16219 240
W 1039 142
R 21203 21
W 25218 189
R 3260 135
R 25359 140
R 2587 188
R 8787 211
R 8963 30
W 19975 192
R 2665 218
W 952 90
R 10433 50
W 15483 223
R 24786 15
W 22912 182
R 15897 95
R 12225 2
R 17673 246
W 17081 44
R 5627 247
W 26744 233
W 1212 31
W 3645 212
W 18735 198
R 26579 226
R 8472 111
W 12839 162
R 5685 36
W 4919 218
R 10184 163
W 6311 123
W 20446 146
R 3599 15
W 6053 46
R 25396 186
W 7210 27
R 22183 152
W 20807 170
W 21339 73
R 5254 249
W 4632 249
R 2478 8
W 6414 184
R 19506 18
R 27311 145
W 5802 86
W 1548 79
W 25475 112
W 30 35
R 25068 116
W 9811 35
W 1659 103
W 8365 221
W 24539 205
W 20009 65
W 17993 166
R 4132 94
W 5364 77
R 7700 148
W 17627 229
W 25545 113
R 15371 108
R 10281 162
R 4409 116
R 7374 87
R 17142 105
W 22373 84
W 6454 71
R 5162 209
W 19537 169
W 7943 11
R 5548 103
W 6992 98
W 10963 131
R 25793 209
W 25219 159
W 15020 79
W 28650 15
W 3576 233
R 19827 74
R 3703 195
R 26333 183
R 18544 178
R 26486 152
W 17740 72
W 19855 86
R 27065 55
R 11691 94
W 23634 84
W 25052 78
W 3214 173
W 2456 75
W 17363 55
R 23249 108
R 15686 189
W 13092 42
R 5110 50
W 17428 140
R 13752 83
R 10793 137
W 1834 127
W 6324 247
R 26635 55
W 538 96
R 4396 173
R 27594 22
R 13446 221
W 21448 22
W 12113 137
W 25182 38
W 18122 220
W 5549 191
W 10149 133
R 5878 144
W 27261 209
W 23859 26
W 7390 203
W 1328 85
R 25976 209
W 9836 153
W 26053 169
R 4025 98
W 18502 80
W 6984 30
W 475 204
W 26011 23
R 19986 218
W 19580 30
R 226 244
W 27627 212
R 27663 174
R 7088 167
W 13218 5
W 10621 225
W 11560 171
R 10208 116
W 9611 14
R 8852 171
W 3135 60
W 19264 250
W 18748 66
W 7495 144
W 17491 157
W 28113 38
R 28378 130
W 10032 46
W 11767 222
W 3146 255
R 23572 134
W 7949 69
W 14101 38
R 23544 20
W 21139 2
W 12272 145
W 26582 240
R 25076 113
R 20486 241
R 24494 177
R 394 68
R 12121 237
R 10105 199
R 20734 105
W 14582 234
R 20774 249
R 17897 237
R 23102 194
W 1536 219
R 19444 225
R 12725 108
W 18432 123
W 5864 135
R 13124 80
R 3865 125
W 3350 9
W 17771 66
R 16653 220
R 28318 111
W 28310 177
R 6430 119
W 20414 134
W 22988 3
R 9511 9
R 28503 147
R 4344 111
W 18938 129
R 3138 148
W 10040 76
R 408 241
R 17086 35
R 13540 188
R 21014 90
W 5882 222
W 4016 235
W 9915 44
W 27605 150
W 8020 160
W 19329 211
R 7364 72
W 3995 18
W 22591 107
R 18942 28
R 18170 113
R 28292 80
W 11456 134
R 4690 23
R 3899 135
W 20326 31
W 4476 206
R 12201 47
W 19413 89
W 25576 200
W 11522 63
R 19434 172
R 3328 230
R 21897 39
W 18634 195
R 16738 122
R 7645 18
R 12352 192
W 21007 199
R 19171 167
R 17106 2
W 19969 121
W 25345 8
W 8132 92
R 7511 23
R 14093 234
R 8799 92
R 26535 235
W 26967 47
W 22870 200
W 24524 187
W 4306 49
R 9287 203
W 5955 215
R 21143 185
R 27182 190
W 16537 60
W 21883 145
W 24427 29
W 3971 123
W 24614 201
R 23925 130
R 25163 97
W 18519 250
R 14958 130
R 20363 76
R 15567 15
W 15991 215
R 24620 44
W 12260 117
W 15663 188
W 24445 3
R 17596 128
W 1948 253
R 8046 6
R 1312 1
R 14527 118
R 6900 75
W 26492 139
R 14444 98
W 7713 37
W 28519 44
W 25555 10
W 6593 11
R 822 230
R 2539 61
W 6293 183
W 12294 151
R 25862 160
W 25200 145
W 7706 20
R 13833 11
W 20693 251
R 5710 139
R 16580 36
W 8657 22
W 25403 95
R 8365 99
W 13322 117
R 17053 80
W 26335 65
R 20477 99
W 18708 69
R 14140 108
R 16476 196
R 8956 173
W 23553 152
R 16111 122
W 8591 166
W 26281 252
R 14054 227
R 26196 67
R 22125 236
W 6175 168
R 13442 167
R 27085 154
W 21500 109
R 2940 30
W 8526 91
R 9509 136
R 27222 202
R 28383 54
R 27926 224
W 1976 199
R 15144 89
R 27909 131
W 1470 109
R 7462 72
R 9579 219
W 26015 187
W 22370 67
W 28670 1
R 24654 11
W 26232 242
W 18522 255
R 4834 240
W 4689 19
W 15875 67
W 16775 34
R 7376 215
W 12181 220
R 1159 22
W 19262 200
W 13753 84
W 9398 79
R 15775 230
R 24200 12
W 11157 226
R 16412 133
W 19926 163
R 21196 163
R 27784 144
R 21369 23
W 6468 180
W 13195 115
R 11926 88
R 20602 209
W 13833 112
W 9159 231
R 20609 64
R 27759 225
W 6229 32
R 11239 209
W 17571 232
R 13566 25
R 24313 108
W 1421 154
R 17749 5
W 13871 155
R 25136 111
R 2078 59
R 11540 121
W 14842 88
W 19812 135
R 13170 150
R 24994 56
W 1813 147
W 19114 199
R 11481 73
R 14553 229
R 735 238
W 18122 185
W 27423 220
R 7198 14
R 18045 10
R 11653 199
R 1174 37
R 13490 162
R 18949 77
W 26484 113
R 1939 59
W 27416 153
W 6503 211
W 20338 47
R 6559 112
R 8751 128
W 22063 77
R 5841 233
R 13505 77
R 7800 198
R 9909 225
R 2265 65
W 17531 128
W 4913 199
R 14726 33
R 13989 118
R 13382 69
W 25406 146
W 18165 37
R 21395 233
R 1004 29
R 24084 111
R 8336 102
R 26921 5
R 23036 208
W 23838 201
R 510 45
W 8379 91
W 17484 247
R 1309 41
R 24141 2
R 26987 167
W 19591 69
R 7121 136
W 18049 30
W 16183 8
R 3258 95
W 613 206
R 15409 146
W 1890 134
W 12213 247
W 3497 122
R 3077 32
W 16632 229
W 17224 218
W 16423 129
R 9915 3
R 25241 80
W 22611 88
R 24342 235
W 19895 107
R 1829 123
R 16162 186
W 23954 90
W 1030 137
W 19227 72
W 12461 1
W 21977 38
R 21546 52
R 19543 165
R 16490 28
W 28398 217
W 28236 91
R 15423 41
R 7761 2
W 22378 95
R 990 255
R 13537 162
R 11208 82
W 20257 113
R 4937 40
W 17053 15
W 17900 31
W 13871 1
R 22048 151
W 1498 54
W 20622 195
W 13687 32
W 7497 256
R 7198 7
R 4290 234
W 16249 204
R 27235 49
W 11217 8
R 15052 171
W 8364 222
R 12367 227
W 22826 7
R 25309 198
R 4395 140
W 18960 140
R 1383 24
R 1686 10
W 12076 106
W 10789 227
R 11604 31
R 3626 151
R 12641 162
W 25213 56
R 22780 75
R 26993 115
W 14766 94
W 1525 195
W 5828 116
W 16971 83
R 5051 114
W 10171 207
W 25682 121
W 28400 55
W 18668 227
W 2168 9
W 7481 25
W 6205 137
W 27259 157
R 4063 109
W 22286 3
R 10303 156
W 0 117
R 19378 132
R 3637 118
R 14381 206
W 6304 121
R 21270 155
W 3221 22
R 24072 137
R 14876 222
W 19754 49
W 3420 236
R 20808 168
R 11682 142
R 27362 215
R 17326 101
R 4644 142
R 10733 4
W 20911 128
W 28411 104
R 20944 46
W 24755 102
R 12500 118
R 25127 229
R 8116 115
W 10621 89
R 15109 170
R 17145 88
R 25739 41
W 2474 22
W 8616 143
R 12732 226
R 1445 172
R 5941 37
W 18710 100
W 18416 95
W 4858 34
R 25633 239
W 22818 211
W 2733 180
W 25590 120
W 11277 178
R 10374 69
R 6548 227
R 4799 96
W 16029 31
R 5694 242
R 18498 242
R 10743 226
W 18401 35
W 16158 82
R 23100 84
R 22195 73
R 16560 147
R 6807 119
R 24638 17
W 21485 111
W 16751 33
W 1146 181
R 1674 137
R 7027 86
R 25360 112
W 12025 127
R 20975 113
W 21935 100
W 19145 194
R 23746 108
W 13593 39
W 4278 214
W 23260 32
R 20583 207
R 10 98
R 26040 121
W 9888 21
R 7751 177
W 19475 188
W 4619 125
W 15687 39
W 8984 229
W 27835 31
R 3074 5
W 15451 116
R 135 77
R 3958 140
R 11916 156
R 10010 190
R 3517 93
R 18785 121
R 28235 28
W 23766 133
W 14352 169
W 25051 223
W 10545 235
W 7077 224
W 8034 3
R 3731 134
W 4404 174
W 1701 217
R 9299 3
R 26922 194
W 22087 119
W 7664 185
W 8735 43
R 26577 210
W 10235 220
R 25663 247
R 11391 200
R 7071 125
W 9771 252
R 23577 152
W 757 71
W 27967 127
W 20010 133
W 10773 97
R 13288 57
W 4214 204
R 24543 132
R 15942 219
W 9999 157
W 27213 137
R 2783 27
R 7653 250
W 524 67
W 26843 248
R 8092 77
W 2920 213
R 21958 48
R 6692 115
R 3709 132
W 19337 180
R 10870 34
R 10038 137
R 5689 45
W 23856 142
R 4153 141
R 1839 100
W 780 38
R 5886 254
W 9836 59
W 8834 192
R 22270 248
W 3592 97
R 11126 18
W 7851 110
R 7805 101
W 20055 202
W 2280 109
W 28328 17
R 2463 36
W 2229 195
W 19267 76
R 21258 78
R 16085 130
R 6734 69
R 26292 244
W 10398 230
W 5045 191
W 5615 48
R 15115 118
R 28578 73
R 14554 85
W 26371 157
R 27388 28
W 27297 167
W 16456 60
W 15661 126
R 19727 207
R 6799 188
R 17510 228
W 3558 177
W 3513 227
W 27801 6
W 1959 146
R 10266 125
W 23035 166
R 13080 6
W 5373 231
R 12051 126
W 6588 44
R 21777 21
R 8712 20
W 22209 203
W 21355 98
R 22658 217
W 441 59
R 1836 53
R 2640 144
R 23779 101
W 16850 226
R 27703 137
R 16076 194
R 11414 254
R 8313 79
R 7158 172
W 19559 146
W 9537 216
R 2951 107
R 19574 239
R 23185 24
R 6257 72
R 5709 94
R 24257 134
R 20567 148
W 14290 129
W 27076 47
W 1024 58
W 7994 138
W 860 80
R 13317 91
R 21893 5
R 21917 187
R 13110 190
R 23217 8
W 24048 165
R 28197 217
W 17608 140
W 9987 118
R 25194 165
W 22026 213
R 8422 243
W 22747 129
R 22246 16
R 6549 127
R 9742 108
R 18949 21
W 4042 206
W 14714 52
W 21712 171
R 27296 28
W 1598 199
R 20497 222
W 15035 78
W 12822 241
W 6751 239
R 4657 166
R 13959 76
R 9258 153
W 12530 241
W 9810 165
R 12342 133
R 9122 29
W 14284 158
W 4627 49
R 14225 5
W 20030 230
W 6531 182
W 10344 245
R 16214 249
R 12258 211
W 13044 249
W 28555 52
W 1889 81
W 1069 179
W 182 227
W 9876 139
R 15556 232
W 2704 221
R 9055 230
W 17407 224
W 15624 169
R 2024 21
W 15656 225
R 4757 5
R 5705 245
R 19782 49
R 5896 171
R 27670 53
W 584 57
R 15620 192
R 15741 122
W 12077 117
R 13531 116
W 16352 23
R 16879 112
W 16217 37
W 11559 123
W 9660 77
W 20105 241
W 1123 105
R 26927 234
W 10921 35
W 10619 127
W 25989 6
W 5438 187
R 17604 62
W 18440 245
R 17436 245
R 22252 109
R 23280 200
W 17167 239
W 745 167
W 3818 237
W 24303 48
W 4209 18
W 26461 183
R 654 121
W 23537 247
R 10277 219
R 7529 146
R 26786 216
R 10761 157
R 26731 177
W 27676 99
W 4498 166
W 27337 50
W 28168 127
R 4839 29
R 20071 134
R 3223 229
W 23298 248
W 4574 93
R 3978 87
W 21716 120
R 9773 146
W 3071 202
W 5276 249
W 2311 241
R 500 253
W 7816 172
R 1615 194
R 19425 141
R 28589 18
R 6891 72
W 8468 24
W 2857 147
R 15161 36
R 28348 253
R 3364 91
W 10939 200
W 25754 45
R 7200 40
R 7773 147
W 8916 1
W 2661 113
W 21645 224
R 11211 2
R 13686 226
R 26158 3
R 26064 135
R 24582 211
R 28166 114
W 9234 118
R 28458 150
R 9835 47
R 20482 210
W 9584 208
W 16628 37
R 16464 52
R 24684 226
W 20056 199
W 20807 1
W 20842 229
R 22583 216
W 7462 21
W 3308 230
W 22669 241
W 13632 80
R 4935 85
R 9344 152
W 14289 172
R 10548 97
W 1818 52
R 18032 44
R 23007 87
W 15707 240
W 9999 197
R 568 7
W 14078 99
R 21851 136
R 15372 179
W 7835 184
R 21124 41
R 8629 164
R 7695 113
W 22054 53
R 2548 130
R 26114 231
R 1180 101
R 15195 64
R 27372 162
W 4655 221
W 17473 175
R 24027 151
W 24370 227
R 25529 146
W 12573 159
R 466 209
R 5511 53
W 23205 81
W 2774 218
R 5966 108
R 22134 162
R 2076 178
W 17606 204
R 9703 220
W 28558 65
R 3410 162
W 15354 194
R 3364 250
W 14059 34
R 18170 152
R 15147 246
R 16392 90
R 8331 208
W 13787 206
W 25705 19
R 18119 181
R 20167 229
W 23265 127
R 2683 249
R 16495 130
W 14951 256
W 12369 22
W 13314 102
R 1214 115
W 20114 94
R 18739 23
R 10581 92
W 14474 162
R 10800 107
R 9461 138
W 8839 155
W 19222 72
W 15920 86
R 9424 207
R 11696 242
R 5213 168
W 6350 147
W 1868 201
W 11569 10
W 57 218
W 15227 10
R 27285 130
R 14479 97
R 27093 12
R 1530 155
W 9412 236
W 6754 31
R 23941 174
W 24361 175
R 20190 42
W 23513 81
R 21816 126
W 13201 38
W 26977 182
W 17385 89
R 21994 136
R 10324 73
W 17180 224
R 8786 2
R 14526 60
W 16563 254
W 3262 39
R 7780 66
R 4888 210
R 17110 24
W 13791 102
W 21672 217
W 21617 12
W 9442 152
W 15289 242
W 13764 80
W 26612 246
W 26446 239
R 26290 60
W 26076 71
W 24779 236
W 15448 29
R 21465 4
W 10833 229
R 559 131
W 19243 168
R 4922 185
W 16573 192
R 5883 215
R 15051 131
W 5738 156
R 27375 130
W 13968 226
R 25633 150
R 10595 204
W 8171 55
R 17287 12
W 8128 250
R 16391 149
W 11077 124
R 10883 166
W 14255 79
R 14105 153
R 7784 166
R 10577 73
W 3884 242
W 1723 226
R 14476 184
W 16353 30
W 14194 252
R 22740 196
W 6301 206
W 11946 141
W 18768 184
W 3998 2
R 7436 222
R 16437 24
W 865 3
R 709 99
R 11691 197
R 12596 125
R 7484 17
R 13036 112
R 1428 66
W 3657 49
W 26917 77
W 18352 193
R 7828 13
R 26492 63
R 8353 249
R 18355 112
R 28647 16
W 17274 61
W 27038 65
R 23346 180
R 27583 167
R 12104 153
R 145 246
R 7936 145
W 24519 35
W 4472 85
W 17194 38
R 17194 154
W 19252 78
R 14102 51
R 22142 40
W 21334 87
W 22151 208
R 9738 36
R 27796 31
R 19114 225
R 27225 194
W 542 150
R 23943 30
W 28031 46
R 1182 158
R 7620 194
R 9248 249
W 27373 212
R 23009 169
W 282 22
W 19140 221
R 22140 169
W 4511 25
W 14186 123
W 26476 97
W 17262 131
R 20887 144
R 8434 164
W 10121 144
R 21758 162
W 22693 221
R 23819 139
R 28254 177
R 14139 23
R 26430 25
W 16728 154
R 6914 249
R 26940 15
R 1512 47
W 21803 121
R 5994 19
W 2033 122
R 4176 92
R 9514 198
R 12731 27
R 20886 240
R 16564 219
R 24450 214
R 10647 153
R 14221 30
W 25393 90
W 1033 78
W 14388 136
W 8591 159
R 14620 256
W 13792 114
W 10491 134
W 24412 168
R 4321 187
R 26715 150
W 22803 172
R 23776 246
W 6125 154
W 13981 171
R 19908 209
W 24771 157
W 595 206
R 2131 185
W 6264 145
W 16985 197
W 25783 72
W 1431 88
W 23297 64
W 2407 5
R 19791 117
W 7468 53
W 18171 215
R 11287 3
W 630 98
R 18208 145
W 28659 12
R 8975 67
W 17875 62
W 17583 198
R 17714 121
W 5929 103
R 2181 237
W 11958 134
W 21620 119
W 12881 6
R 1165 206
R 27141 75
R 9909 71
W 26418 202
R 20169 11
R 15673 30
R 20473 113
W 26384 4
R 20113 138
W 1824 183
W 8318 185
R 17655 122
R 27646 87
R 21705 93
W 27393 229
W 13061 228
R 20149 118
W 2684 160
W 12954 26
R 1358 92
W 16648 209
R 25520 190
W 26448 2
R 24820 202
R 14260 228
R 6516 120
W 5175 219
R 27909 218
R 13283 223
W 14999 163
W 25870 113
R 17179 125
W 23322 254
W 17373 32
W 18657 231
R 27495 158
W 9153 82
W 2668 113
R 25866 66
W 18788 47
R 536 31
W 23442 2
W 8496 76
R 1149 14
R 5208 31
W 7045 196
W 5914 44
W 21554 150
R 14487 57
W 1386 83
R 13300 15
W 23358 252
R 3662 37
W 4704 155
R 25687 242
R 20761 194
R 6549 147
R 23676 117
W 7457 90
R 1716 197
R 208 199
R 21804 202
W 18617 74
R 23486 59
W 22196 243
R 8574 255
R 872 170
W 11158 7
R 16685 8
W 21307 199
R 19226 246
W 20682 209
W 1971 138
R 12131 1
R 4685 56
R 16507 12
W 26107 256
R 27409 42
R 25887 147
R 14873 31
W 21231 26
W 3019 140
R 11482 58
W 20377 151
R 18091 80
R 17721 113
R 7880 124
W 6737 173
W 24728 51
W 3255 179
W 28256 57
R 15341 58
W 16199 243
W 26667 157
R 14767 208
R 22202 35
W 18157 31
R 8131 160
W 12051 48
R 4242 209
W 19177 23
W 18557 176
W 2852 204
R 17345 200
W 3259 54
R 23605 232
R 10797 241
R 6839 158
W 17259 174
R 3468 81
R 24050 87
R 5124 67
R 26153 198
R 23815 207
W 26687 238
R 27007 70
W 6464 101
W 1880 24
W 14320 184
R 9342 129
R 14316 118
W 10220 2
W 27928 234
R 24333 176
W 24645 173
W 21666 18
R 4616 122
R 22182 57
W 10048 91
R 6428 235
R 680 166
R 21376 174
W 11496 184
W 6035 196
R 22982 189
R 5906 230
W 24742 86
W 1979 195
R 15690 176
R 17240 41
R 8080 73
R 20383 183
W 13378 45
R 5575 55
W 18811 163
R 20752 86
R 25157 113
W 14335 18
W 7324 30
R 28328 29
W 25667 121
W 25602 122
R 8341 187
R 18522 109
W 21811 71
R 25049 167
R 4745 38
R 11555 162
W 7503 110
R 6693 118
R 3779 118
W 2099 112
R 20824 11
W 18860 26
W 5566 225
W 23486 79
R 15027 20
W 1843 131
R 4746 194
W 2088 52
R 151 114
R 7493 79
R 18520 29
W 14721 41
R 7948 27
W 20449 44
W 1620 102
W 2314 249
R 18718 186
W 14710 49
W 20132 63
R 4698 212
R 1369 202
W 11962 175
R 3548 131
R 21856 59
R 10906 187
W 19177 227
W 28201 164
R 748 1
R 19753 108
W 26549 255
W 14114 239
W 5560 250
R 8217 168
R 24676 131
R 24259 42
R 6013 222
R 18536 44
W 12247 168
R 26004 125
W 7743 125
W 24372 197
W 7493 168
W 22659 150
W 2134 104
W 3905 225
R 12470 33
W 27854 97
W 1793 212
W 12389 132
R 5824 176
W 570 135
R 16274 84
R 11361 225
W 2442 100
R 8977 170
W 14950 225
R 20457 118
R 8787 210
R 5313 103
R 22346 29
R 1184 69
R 8706 153
R 25345 235
R 6917 208
R 10816 216
